AdvertiserID,Auction,Impression,Click,Conversion,Cost,Win-Rate,CPM,eCPC,CTR,CVR
614762499,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
616030029,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
616935765,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
617304239,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
617481824,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
618059575,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
618462025,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
621439573,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
629216124,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
629357564,3,2,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
631680311,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
631818796,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
633766290,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
635971847,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
638470821,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
638717406,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
640336370,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
640360405,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
644038478,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
647254860,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
647599736,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
649568329,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
652625647,1,5,0,0,0.0,5.0,0.0,0.0,0.0,0.0
654977240,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
655268495,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
656199596,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
656433245,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
657245335,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
657691601,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
664136894,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
665305564,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
665819480,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
666673245,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
668894026,18,42,0,0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0
669553588,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
673194782,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
676451512,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
677193222,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
679644092,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
679939386,5,11,0,0,0.0,2.2,0.0,0.0,0.0,0.0
683514375,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
685540468,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
685592280,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
688194107,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
688362198,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
693219892,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
697915096,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
698009439,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
699268413,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
700671412,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
702349450,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
702349461,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
706895050,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
707130108,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
708541944,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
710189639,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
711972873,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
713024455,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
714077521,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
714658105,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
714671536,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
715829782,2,3,0,0,0.0,1.5,0.0,0.0,0.0,0.0
716398368,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
718295283,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
719201938,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
719456523,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
721567442,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
724981498,36,70,0,0,0.0,1.9444444444444444,0.0,0.0,0.0,0.0
725897121,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
727492251,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
727888970,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
729520806,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
730087694,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
730348494,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
731587965,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
731618082,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
731893307,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
732019732,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
733470543,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
733696611,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
734411588,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
734528407,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
734886879,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
736377311,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
736544577,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
739076033,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
740576138,8,16,0,0,0.0,2.0,0.0,0.0,0.0,0.0
741749116,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
743938087,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
745593960,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
747955032,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
748007119,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
748069695,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
748331845,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
749362819,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
750365454,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
750796046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751676580,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751740641,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
753048223,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
757453789,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
759741697,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
763093305,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
765989957,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
766219997,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
766387950,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
766608807,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
766688635,2,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0
770467460,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
773007655,4,9,0,0,0.0,2.25,0.0,0.0,0.0,0.0
773107717,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
773112948,2,5,0,0,0.0,2.5,0.0,0.0,0.0,0.0
773567673,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
773642374,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
775600921,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
777317731,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
778486507,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
780105555,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
780248892,2,4,0,0,0.0,2.0,0.0,0.0,0.0,0.0
780549194,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
781325585,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
781740861,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
783237594,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
784036257,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
785039067,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
786371632,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
787491150,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
787588397,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
787632221,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
791310308,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
793504111,3,7,0,0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0
797170362,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
798135742,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
798674949,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
799134904,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
802526780,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
803107576,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
803550778,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
804087674,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
805988411,4,29,0,0,0.0,7.25,0.0,0.0,0.0,0.0
809832142,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
810652124,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
811575635,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
816565925,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
817287318,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
817330196,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
820734935,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
820910704,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
821349604,1,4,0,0,0.0,4.0,0.0,0.0,0.0,0.0
821559021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
822052347,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
822516668,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
822743125,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
823178767,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
823704346,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
829332799,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
831380602,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
831788917,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
833324705,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
835349326,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
836903729,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
838351309,2,7,0,0,0.0,3.5,0.0,0.0,0.0,0.0
838357655,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0
841165205,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
842462487,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
844951964,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
846348783,3,1,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
846410979,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
848386450,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
848438796,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
853953786,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
856064819,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
857101999,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
857213277,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
864635895,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
865258727,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
866283223,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
868233711,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
868977393,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
869793045,5,10,0,0,0.0,2.0,0.0,0.0,0.0,0.0
873485115,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
873867758,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
874478855,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
875624704,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
876260847,3,5,0,0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0
876554193,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
877819879,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
878234456,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
880345639,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
884246683,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
884422784,8,33,0,0,0.0,4.125,0.0,0.0,0.0,0.0
885123857,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
886701327,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
887242433,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
887441750,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
887458722,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
891429546,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
892910366,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
893339380,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
893904279,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
895136967,4,2,0,0,0.0,0.5,0.0,0.0,0.0,0.0
895633033,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
895901306,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
896663022,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
896723610,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
896894145,1,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0
897823254,0,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0
899111626,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
900692715,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
901679353,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
902742100,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
905176796,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
908089683,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
908963576,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
911881937,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
912720513,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
912870543,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
913318650,9,17,0,0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0
914668717,3,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0
915153701,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
915855770,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
916315538,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
917391863,1,4,0,0,0.0,4.0,0.0,0.0,0.0,0.0
917558942,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
918680548,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
919159026,7,33,0,0,0.0,4.714285714285714,0.0,0.0,0.0,0.0
919354026,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
921267188,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
921344014,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
922280131,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
922612388,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
922658709,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
922682387,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
923418869,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
924397010,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
925351963,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
927730216,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
928123969,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
928841793,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
930610348,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
932152361,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
932233619,1,3,0,0,0.0,3.0,0.0,0.0,0.0,0.0
935399530,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
937425893,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
937905807,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
940347875,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
942587531,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
942697128,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
944517795,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
945482357,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
945637608,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
945658460,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
948095035,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
950228007,1,3,0,0,0.0,3.0,0.0,0.0,0.0,0.0
951386728,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
953155453,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
955352827,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
955873398,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
959996797,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
960820170,4,3,0,0,0.0,0.75,0.0,0.0,0.0,0.0
961499149,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
962451110,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
964343072,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
964668306,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
965336252,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
968049147,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
968729141,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
968781709,7,3,0,0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
969708932,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
970409468,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
972144315,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
972306506,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
974261574,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
977458960,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
978634497,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
979051993,3,6,0,0,0.0,2.0,0.0,0.0,0.0,0.0
980123387,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
982032023,2,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0
982469163,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
984032254,1,3,0,0,0.0,3.0,0.0,0.0,0.0,0.0
984159269,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
985746008,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
986161559,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
986292525,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
986810649,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
987918748,0,4,1,0,0.0,0.0,0.0,0.0,0.25,0.0
988098839,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
990769071,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
990777637,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
993397421,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
994272364,3,14,0,0,0.0,4.666666666666667,0.0,0.0,0.0,0.0
995125220,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
996028308,6,17,0,0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0
998476687,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
998570434,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
998921094,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1002466739,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1002535571,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1004757696,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
1009569115,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1010801181,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1010861241,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1011794064,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1013297461,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1013492140,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1014531659,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1015378733,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1016842458,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1016887633,2,4,0,0,0.0,2.0,0.0,0.0,0.0,0.0
1017486402,3,7,0,0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0
1021564603,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1021611126,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1024471856,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1028868067,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1030376493,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1030498436,6,27,0,0,0.0,4.5,0.0,0.0,0.0,0.0
1032207549,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1034090477,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1034724894,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1034974825,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1035850955,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1036549186,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1036972802,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1038167147,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1038328484,2,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0
1040997363,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1043689104,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1046621366,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1047189837,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1049153383,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1051012375,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1051548089,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1054220443,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1054520015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1054665508,2,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0
1055023138,10,16,0,0,0.0,1.6,0.0,0.0,0.0,0.0
1055193447,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1056171311,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1056861931,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1057224684,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1057636057,9,3,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1057978728,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1058406195,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1059235012,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1060495560,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1060637247,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1060859058,3,9,0,0,0.0,3.0,0.0,0.0,0.0,0.0
1064912528,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1065835138,1,7,0,0,0.0,7.0,0.0,0.0,0.0,0.0
1068377063,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1068630962,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1071987042,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1073374223,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1074451248,24,68,1,0,0.0,2.8333333333333335,0.0,0.0,0.014705882352941176,0.0
1076916889,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1076984042,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1077431178,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1077466880,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1078490844,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1080236382,2,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1080406152,7,17,0,0,0.0,2.4285714285714284,0.0,0.0,0.0,0.0
1081539548,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1084829875,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1085084451,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1086085010,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1088861771,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1088925391,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1089066285,4,9,1,0,0.0,2.25,0.0,0.0,0.1111111111111111,0.0
1091768171,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1093529658,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1093622673,5,2,0,0,0.0,0.4,0.0,0.0,0.0,0.0
1095897406,1,8,0,0,0.0,8.0,0.0,0.0,0.0,0.0
1098319542,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1099920196,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1101353100,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1105259604,11,34,0,0,0.0,3.090909090909091,0.0,0.0,0.0,0.0
1106956232,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1110472801,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1111843622,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1112955823,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1116605596,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1116815184,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
